coordinate_X,coordinate_Y,rssi_Value,rolling_mean_rssi,zone
0.0,0.0,-20,-21.185185185185187,Personal
0.0,0.0,-20,-21.142857142857142,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-20,-20.0,Personal
0.0,0.0,-22,-20.5,Personal
0.0,0.0,-20,-20.4,Personal
0.0,0.0,-22,-20.666666666666668,Personal
0.0,0.0,-20,-20.571428571428573,Personal
0.0,0.0,-22,-20.75,Personal
0.0,0.0,-20,-20.666666666666668,Personal
0.0,0.0,-22,-20.8,Personal
0.0,0.0,-20,-20.727272727272727,Personal
0.0,0.0,-21,-20.75,Personal
0.0,0.0,-20,-20.692307692307693,Personal
0.0,0.0,-21,-20.714285714285715,Personal
0.0,0.0,-21,-20.733333333333334,Personal
