,coordinate_X,coordinate_Y,rssi_Value,rolling_mean_rssi,zone
1265,0.0,2.5,-59,-59.5,Social
1266,0.0,2.5,-59,-59.46153846153846,Social
1267,0.0,2.5,-60,-59.5,Social
1268,0.0,2.5,-60,-59.53333333333333,Social
1269,0.0,2.5,-58,-59.4375,Social
1270,0.0,2.5,-59,-59.411764705882355,Social
1271,0.0,2.5,-61,-59.5,Social
1272,0.0,2.5,-60,-59.526315789473685,Social
1273,0.0,2.5,-59,-59.5,Social
1274,0.0,2.5,-58,-59.42857142857143,Social
1275,0.0,2.5,-60,-59.45454545454545,Social
1276,0.0,2.5,-60,-59.5,Social
1277,0.0,2.5,-60,-59.52173913043478,Social
1278,0.0,2.5,-60,-59.56521739130435,Social
1279,0.0,2.5,-58,-59.52173913043478,Social
1280,0.0,2.5,-60,-59.541666666666664,Social
1281,0.0,2.5,-60,-59.5,Social
1282,0.0,2.5,-60,-59.5,Social
1283,0.0,2.5,-61,-59.583333333333336,Social
1284,0.0,2.5,-60,-59.625,Social
1285,0.0,2.5,-58,-59.56,Social
1286,0.0,2.5,-60,-59.57692307692308,Social
1287,0.0,2.5,-59,-59.56,Social
1288,0.0,2.5,-60,-59.541666666666664,Social
1289,0.0,2.5,-59,-59.6,Social
1290,0.0,2.5,-59,-59.57142857142857,Social
1291,0.0,2.5,-60,-59.59090909090909,Social
1292,0.0,2.5,-59,-59.59090909090909,Social
1293,0.0,2.5,-59,-59.476190476190474,Social
1294,0.0,2.5,-59,-59.476190476190474,Social
1295,0.0,2.5,-60,-59.57142857142857,Social
1296,0.0,2.5,-59,-59.5,Social
1297,0.0,2.5,-58,-59.4,Social
1298,0.0,2.5,-59,-59.38095238095238,Social
1299,0.0,2.5,-59,-59.333333333333336,Social
1300,0.0,2.5,-59,-59.38095238095238,Social
1301,0.0,2.5,-60,-59.40909090909091,Social
1302,0.0,2.5,-60,-59.38095238095238,Social
1303,0.0,2.5,-59,-59.333333333333336,Social
1304,0.0,2.5,-59,-59.2,Social
1305,0.0,2.5,-59,-59.25,Social
1306,0.0,2.5,-59,-59.21052631578947,Social
1307,0.0,2.5,-60,-59.25,Social
1308,0.0,2.5,-59,-59.23809523809524,Social
1309,0.0,2.5,-59,-59.19047619047619,Social
1310,0.0,2.5,-59,-59.18181818181818,Social
1311,0.0,2.5,-60,-59.21739130434783,Social
1312,0.0,2.5,-60,-59.27272727272727,Social
1313,0.0,2.5,-58,-59.2,Social
1314,0.0,2.5,-59,-59.1578947368421,Social
1315,0.0,2.5,-59,-59.15,Social
1316,0.0,2.5,-60,-59.19047619047619,Social
1317,0.0,2.5,-60,-59.23809523809524,Social
1318,0.0,2.5,-59,-59.285714285714285,Social
1319,0.0,2.5,-60,-59.333333333333336,Social
1320,0.0,2.5,-60,-59.36842105263158,Social
1321,0.0,2.5,-60,-59.36842105263158,Social
1322,0.0,2.5,-59,-59.36842105263158,Social
1323,0.0,2.5,-59,-59.36842105263158,Social
1324,0.0,2.5,-59,-59.36842105263158,Social
1325,0.0,2.5,-60,-59.4,Social
1326,0.0,2.5,-59,-59.38095238095238,Social
1327,0.0,2.5,-59,-59.38095238095238,Social
1328,0.0,2.5,-58,-59.285714285714285,Social
1329,0.0,2.5,-59,-59.285714285714285,Social
1330,0.0,2.5,-59,-59.27272727272727,Social
1331,0.0,2.5,-60,-59.30434782608695,Social
1332,0.0,2.5,-59,-59.291666666666664,Social
1333,0.0,2.5,-58,-59.26086956521739,Social
1334,0.0,2.5,-60,-59.291666666666664,Social
1335,0.0,2.5,-60,-59.291666666666664,Social
1336,0.0,2.5,-59,-59.28,Social
1337,0.0,2.5,-59,-59.26923076923077,Social
1338,0.0,2.5,-60,-59.26923076923077,Social
1339,0.0,2.5,-59,-59.25925925925926,Social
1340,0.0,2.5,-59,-59.25,Social
1341,0.0,2.5,-60,-59.32,Social
1342,0.0,2.5,-59,-59.28,Social
1343,0.0,2.5,-59,-59.25,Social
1344,0.0,2.5,-59,-59.24,Social
1345,0.0,2.5,-59,-59.2,Social
1346,0.0,2.5,-60,-59.2,Social
1347,0.0,2.5,-59,-59.2,Social
1348,0.0,2.5,-58,-59.166666666666664,Social
1349,0.0,2.5,-60,-59.166666666666664,Social
1350,0.0,2.5,-59,-59.166666666666664,Social
1351,0.0,2.5,-58,-59.125,Social
1352,0.0,2.5,-60,-59.22727272727273,Social
1353,0.0,2.5,-59,-59.21739130434783,Social
1354,0.0,2.5,-60,-59.21739130434783,Social
1355,0.0,2.5,-58,-59.17391304347826,Social
1356,0.0,2.5,-59,-59.21739130434783,Social
1357,0.0,2.5,-61,-59.23809523809524,Social
1358,0.0,2.5,-60,-59.285714285714285,Social
1359,0.0,2.5,-58,-59.19047619047619,Social
1360,0.0,2.5,-59,-59.19047619047619,Social
1361,0.0,2.5,-58,-59.13636363636363,Social
1362,0.0,2.5,-59,-59.13636363636363,Social
1363,0.0,2.5,-61,-59.21739130434783,Social
1364,0.0,2.5,-60,-59.25,Social
1365,0.0,2.5,-62,-59.34782608695652,Social
1366,0.0,2.5,-59,-59.36842105263158,Social
1367,0.0,2.5,-60,-59.470588235294116,Social
1368,0.0,2.5,-59,-59.529411764705884,Social
1369,0.0,2.5,-59,-59.470588235294116,Social
1370,0.0,2.5,-59,-59.470588235294116,Social
1371,0.0,2.5,-59,-59.411764705882355,Social
1372,0.0,2.5,-59,-59.470588235294116,Social
1373,0.0,2.5,-59,-59.470588235294116,Social
1374,0.0,2.5,-58,-59.388888888888886,Social
1375,0.0,2.5,-58,-59.31578947368421,Social
1376,0.0,2.5,-58,-59.111111111111114,Social
1377,0.0,2.5,-58,-59.111111111111114,Social
1378,0.0,2.5,-59,-59.111111111111114,Social
1379,0.0,2.5,-60,-59.22222222222222,Social
1380,0.0,2.5,-59,-59.11764705882353,Social
1381,0.0,2.5,-58,-59.0,Social
1382,0.0,2.5,-58,-58.94444444444444,Social
1383,0.0,2.5,-59,-58.77777777777778,Social
1384,0.0,2.5,-58,-58.73684210526316,Social
1385,0.0,2.5,-58,-58.7,Social
1386,0.0,2.5,-57,-58.61904761904762,Social
1387,0.0,2.5,-59,-58.61904761904762,Social
1388,0.0,2.5,-60,-58.68181818181818,Social
1389,0.0,2.5,-60,-58.666666666666664,Social
1390,0.0,2.5,-59,-58.65,Social
1391,0.0,2.5,-58,-58.61904761904762,Social
1392,0.0,2.5,-59,-58.63636363636363,Social
1393,0.0,2.5,-60,-58.65,Social
1394,0.0,2.5,-59,-58.73684210526316,Social
1395,0.0,2.5,-58,-58.7,Social
1396,0.0,2.5,-59,-58.75,Social
1397,0.0,2.5,-59,-58.8,Social
1398,0.0,2.5,-59,-58.73684210526316,Social
1399,0.0,2.5,-59,-58.73684210526316,Social
1400,0.0,2.5,-59,-58.78947368421053,Social
1401,0.0,2.5,-59,-58.8,Social
1402,0.0,2.5,-58,-58.8,Social
1403,0.0,2.5,-60,-58.85,Social
1404,0.0,2.5,-58,-58.80952380952381,Social
1405,0.0,2.5,-58,-58.80952380952381,Social
1406,0.0,2.5,-58,-58.80952380952381,Social
1407,0.0,2.5,-60,-58.86363636363637,Social
1408,0.0,2.5,-58,-58.90909090909091,Social
1409,0.0,2.5,-58,-58.869565217391305,Social
1410,0.0,2.5,-59,-58.869565217391305,Social
1411,0.0,2.5,-57,-58.791666666666664,Social
1412,0.0,2.5,-58,-58.708333333333336,Social
1413,0.0,2.5,-58,-58.68,Social
1414,0.0,2.5,-60,-58.68,Social
1415,0.0,2.5,-58,-58.65384615384615,Social
1416,0.0,2.5,-59,-58.65384615384615,Social
1417,0.0,2.5,-60,-58.72,Social
1418,0.0,2.5,-59,-58.68,Social
1419,0.0,2.5,-59,-58.68,Social
1420,0.0,2.5,-59,-58.708333333333336,Social
1421,0.0,2.5,-58,-58.666666666666664,Social
1422,0.0,2.5,-59,-58.68,Social
1423,0.0,2.5,-59,-58.69230769230769,Social
1424,0.0,2.5,-59,-58.68,Social
1425,0.0,2.5,-59,-58.68,Social
1426,0.0,2.5,-59,-58.68,Social
1427,0.0,2.5,-59,-58.72,Social
1428,0.0,2.5,-58,-58.72727272727273,Social
1429,0.0,2.5,-59,-58.714285714285715,Social
1430,0.0,2.5,-59,-58.76190476190476,Social
1431,0.0,2.5,-59,-58.76190476190476,Social
1432,0.0,2.5,-59,-58.857142857142854,Social
1433,0.0,2.5,-60,-58.95238095238095,Social
1434,0.0,2.5,-63,-59.13636363636363,Social
1435,0.0,2.5,-59,-59.18181818181818,Social
1436,0.0,2.5,-61,-59.285714285714285,Social
1437,0.0,2.5,-58,-59.23809523809524,Social
1438,0.0,2.5,-59,-59.22727272727273,Social
1439,0.0,2.5,-59,-59.21739130434783,Social
1440,0.0,2.5,-58,-59.130434782608695,Social
1441,0.0,2.5,-62,-59.27272727272727,Social
1442,0.0,2.5,-58,-59.3,Social
1443,0.0,2.5,-60,-59.35,Social
1444,0.0,2.5,-57,-59.25,Social
1445,0.0,2.5,-59,-59.25,Social
1446,0.0,2.5,-58,-59.2,Social
1447,0.0,2.5,-61,-59.3,Social
1448,0.0,2.5,-60,-59.333333333333336,Social
1449,0.0,2.5,-58,-59.27272727272727,Social
1450,0.0,2.5,-58,-59.21739130434783,Social
1451,0.0,2.5,-59,-59.26086956521739,Social
1452,0.0,2.5,-58,-59.21739130434783,Social
1453,0.0,2.5,-58,-59.19047619047619,Social
1454,0.0,2.5,-59,-58.95,Social
1455,0.0,2.5,-59,-58.95238095238095,Social
1456,0.0,2.5,-61,-58.95,Social
1457,0.0,2.5,-58,-58.904761904761905,Social
1458,0.0,2.5,-59,-58.95238095238095,Social
1459,0.0,2.5,-61,-59.04761904761905,Social
1460,0.0,2.5,-58,-59.0,Social
1461,0.0,2.5,-60,-59.04545454545455,Social
1462,0.0,2.5,-59,-59.09090909090909,Social
1463,0.0,2.5,-59,-59.08695652173913,Social
1464,0.0,2.5,-58,-58.91304347826087,Social
1465,0.0,2.5,-59,-58.916666666666664,Social
1466,0.0,2.5,-59,-58.92,Social
1467,0.0,2.5,-60,-59.0,Social
1468,0.0,2.5,-60,-59.0,Social
1469,0.0,2.5,-58,-59.041666666666664,Social
1470,0.0,2.5,-59,-59.083333333333336,Social
1471,0.0,2.5,-59,-59.0,Social
1472,0.0,2.5,-58,-58.916666666666664,Social
1473,0.0,2.5,-59,-58.92,Social
1474,0.0,2.5,-61,-59.04,Social
1475,0.0,2.5,-59,-59.08,Social
1476,0.0,2.5,-59,-59.07692307692308,Social
1477,0.0,2.5,-58,-59.08,Social
1478,0.0,2.5,-60,-59.16,Social
1479,0.0,2.5,-59,-59.16,Social
1480,0.0,2.5,-60,-59.2,Social
1481,0.0,2.5,-57,-59.11538461538461,Social
1482,0.0,2.5,-60,-59.148148148148145,Social
1483,0.0,2.5,-59,-59.074074074074076,Social
1484,0.0,2.5,-60,-59.148148148148145,Social
1485,0.0,2.5,-59,-59.148148148148145,Social
1486,0.0,2.5,-59,-59.074074074074076,Social
1487,0.0,2.5,-58,-59.074074074074076,Social
1488,0.0,2.5,-59,-59.03846153846154,Social
1489,0.0,2.5,-58,-59.041666666666664,Social
1490,0.0,2.5,-60,-59.08,Social
1491,0.0,2.5,-59,-59.08,Social
1492,0.0,2.5,-58,-59.03846153846154,Social
1493,0.0,2.5,-59,-59.0,Social
1494,0.0,2.5,-58,-58.96296296296296,Social
1495,0.0,2.5,-60,-58.96296296296296,Social
1496,0.0,2.5,-59,-58.964285714285715,Social
1497,0.0,2.5,-59,-59.04,Social
1498,0.0,2.5,-59,-59.04,Social
1499,0.0,2.5,-59,-58.96,Social
1500,0.0,2.5,-59,-58.958333333333336,Social
1501,0.0,2.5,-58,-58.92,Social
1502,0.0,2.5,-57,-58.88,Social
1503,0.0,2.5,-58,-58.84615384615385,Social
1504,0.0,2.5,-61,-58.88461538461539,Social
1505,0.0,2.5,-59,-58.916666666666664,Social
1506,0.0,2.5,-60,-58.91304347826087,Social
1507,0.0,2.5,-60,-58.91304347826087,Social
1508,0.0,2.5,-59,-58.91304347826087,Social
1509,0.0,2.5,-59,-58.95238095238095,Social
1510,0.0,2.5,-58,-58.95238095238095,Social
1511,0.0,2.5,-59,-58.9,Social
1512,0.0,2.5,-58,-58.89473684210526,Social
1513,0.0,2.5,-60,-59.0,Social
1514,0.0,2.5,-60,-59.0,Social
1515,0.0,3.0,-58,-58.0,Social
1516,0.0,3.0,-58,-58.0,Social
1517,0.0,3.0,-57,-57.666666666666664,Social
1518,0.0,3.0,-57,-57.5,Social
1519,0.0,3.0,-58,-57.6,Social
1520,0.0,3.0,-60,-58.0,Social
1521,0.0,3.0,-61,-58.42857142857143,Social
1522,0.0,3.0,-60,-58.625,Social
1523,0.0,3.0,-61,-58.888888888888886,Social
1524,0.0,3.0,-60,-59.0,Social
1525,0.0,3.0,-58,-58.90909090909091,Social
1526,0.0,3.0,-60,-59.0,Social
1527,0.0,3.0,-59,-59.0,Social
1528,0.0,3.0,-57,-58.857142857142854,Social
1529,0.0,3.0,-60,-58.93333333333333,Social
1530,0.0,3.0,-59,-58.9375,Social
1531,0.0,3.0,-58,-58.88235294117647,Social
1532,0.0,3.0,-60,-58.94444444444444,Social
1533,0.0,3.0,-59,-58.94736842105263,Social
1534,0.0,3.0,-57,-58.85,Social
1535,0.0,3.0,-60,-59.0,Social
1536,0.0,3.0,-60,-59.1578947368421,Social
1537,0.0,3.0,-58,-59.21052631578947,Social
1538,0.0,3.0,-57,-59.1578947368421,Social
1539,0.0,3.0,-58,-59.05263157894737,Social
1540,0.0,3.0,-59,-58.94736842105263,Social
1541,0.0,3.0,-57,-58.78947368421053,Social
1542,0.0,3.0,-59,-58.68421052631579,Social
1543,0.0,3.0,-60,-58.68421052631579,Social
1544,0.0,3.0,-56,-58.5,Social
1545,0.0,3.0,-58,-58.44444444444444,Social
1546,0.0,3.0,-59,-58.473684210526315,Social
1547,0.0,3.0,-57,-58.4,Social
1548,0.0,3.0,-59,-58.42857142857143,Social
1549,0.0,3.0,-59,-58.45454545454545,Social
1550,0.0,3.0,-58,-58.43478260869565,Social
1551,0.0,3.0,-59,-58.458333333333336,Social
1552,0.0,3.0,-57,-58.4,Social
1553,0.0,3.0,-60,-58.458333333333336,Social
1554,0.0,3.0,-58,-58.43478260869565,Social
1555,0.0,3.0,-58,-58.34782608695652,Social
1556,0.0,3.0,-58,-58.333333333333336,Social
1557,0.0,3.0,-59,-58.36,Social
1558,0.0,3.0,-58,-58.375,Social
1559,0.0,3.0,-59,-58.4,Social
1560,0.0,3.0,-59,-58.42307692307692,Social
1561,0.0,3.0,-59,-58.38461538461539,Social
1562,0.0,3.0,-58,-58.32,Social
1563,0.0,3.0,-60,-58.458333333333336,Social
1564,0.0,3.0,-59,-58.52173913043478,Social
1565,0.0,3.0,-58,-58.40909090909091,Social
1566,0.0,3.0,-57,-58.34782608695652,Social
1567,0.0,3.0,-58,-58.43478260869565,Social
1568,0.0,3.0,-59,-58.523809523809526,Social
1569,0.0,3.0,-57,-58.4,Social
1570,0.0,3.0,-59,-58.45,Social
1571,0.0,3.0,-60,-58.578947368421055,Social
1572,0.0,3.0,-58,-58.55,Social
1573,0.0,3.0,-58,-58.45,Social
1574,0.0,3.0,-58,-58.42857142857143,Social
1575,0.0,3.0,-57,-58.36363636363637,Social
1576,0.0,3.0,-59,-58.391304347826086,Social
1577,0.0,3.0,-58,-58.4,Social
1578,0.0,3.0,-60,-58.476190476190474,Social
1579,0.0,3.0,-59,-58.5,Social
1580,0.0,3.0,-59,-58.54545454545455,Social
1581,0.0,3.0,-60,-58.59090909090909,Social
1582,0.0,3.0,-59,-58.608695652173914,Social
1583,0.0,3.0,-58,-58.56521739130435,Social
1584,0.0,3.0,-58,-58.52173913043478,Social
1585,0.0,3.0,-57,-58.458333333333336,Social
1586,0.0,3.0,-58,-58.458333333333336,Social
1587,0.0,3.0,-59,-58.48,Social
1588,0.0,3.0,-59,-58.44,Social
1589,0.0,3.0,-57,-58.36,Social
1590,0.0,3.0,-59,-58.38461538461539,Social
1591,0.0,3.0,-57,-58.333333333333336,Social
1592,0.0,3.0,-58,-58.333333333333336,Social
1593,0.0,3.0,-57,-58.34615384615385,Social
1594,0.0,3.0,-59,-58.34615384615385,Social
1595,0.0,3.0,-59,-58.42307692307692,Social
1596,0.0,3.0,-59,-58.42307692307692,Social
1597,0.0,3.0,-58,-58.34615384615385,Social
1598,0.0,3.0,-58,-58.36,Social
1599,0.0,3.0,-59,-58.4,Social
1600,0.0,3.0,-59,-58.48,Social
1601,0.0,3.0,-59,-58.48,Social
1602,0.0,3.0,-58,-58.46153846153846,Social
1603,0.0,3.0,-56,-58.38461538461539,Social
1604,0.0,3.0,-59,-58.21739130434783,Social
1605,0.0,3.0,-57,-58.13636363636363,Social
1606,0.0,3.0,-59,-58.18181818181818,Social
1607,0.0,3.0,-59,-58.21739130434783,Social
1608,0.0,3.0,-59,-58.25,Social
1609,0.0,3.0,-58,-58.291666666666664,Social
1610,0.0,3.0,-57,-58.25,Social
1611,0.0,3.0,-57,-58.166666666666664,Social
1612,0.0,3.0,-59,-58.166666666666664,Social
1613,0.0,3.0,-59,-58.2,Social
1614,0.0,3.0,-60,-58.32,Social
1615,0.0,3.0,-59,-58.32,Social
1616,0.0,3.0,-57,-58.32,Social
1617,0.0,3.0,-57,-58.28,Social
1618,0.0,3.0,-58,-58.32,Social
1619,0.0,3.0,-60,-58.38461538461539,Social
1620,0.0,3.0,-57,-58.30769230769231,Social
1621,0.0,3.0,-58,-58.26923076923077,Social
1622,0.0,3.0,-59,-58.26923076923077,Social
1623,0.0,3.0,-59,-58.30769230769231,Social
1624,0.0,3.0,-56,-58.166666666666664,Social
1625,0.0,3.0,-59,-58.166666666666664,Social
1626,0.0,3.0,-59,-58.30434782608695,Social
1627,0.0,3.0,-58,-58.291666666666664,Social
1628,0.0,3.0,-57,-58.208333333333336,Social
1629,0.0,3.0,-58,-58.2,Social
1630,0.0,3.0,-57,-58.166666666666664,Social
1631,0.0,3.0,-60,-58.17391304347826,Social
1632,0.0,3.0,-59,-58.27272727272727,Social
1633,0.0,3.0,-57,-58.27272727272727,Social
1634,0.0,3.0,-60,-58.2,Social
1635,0.0,3.0,-58,-58.21052631578947,Social
1636,0.0,3.0,-58,-58.26315789473684,Social
1637,0.0,3.0,-59,-58.31578947368421,Social
1638,0.0,3.0,-57,-58.1578947368421,Social
1639,0.0,3.0,-57,-58.1,Social
1640,0.0,3.0,-58,-58.1578947368421,Social
1641,0.0,3.0,-57,-58.1,Social
1642,0.0,3.0,-59,-58.1,Social
1643,0.0,3.0,-58,-58.05,Social
1644,0.0,3.0,-59,-58.095238095238095,Social
1645,0.0,3.0,-58,-58.09090909090909,Social
1646,0.0,3.0,-59,-58.130434782608695,Social
1647,0.0,3.0,-59,-58.26086956521739,Social
1648,0.0,3.0,-58,-58.21739130434783,Social
1649,0.0,3.0,-59,-58.25,Social
1650,0.0,3.0,-58,-58.24,Social
1651,0.0,3.0,-59,-58.24,Social
1652,0.0,3.0,-59,-58.333333333333336,Social
1653,0.0,3.0,-58,-58.333333333333336,Social
1654,0.0,3.0,-59,-58.36,Social
1655,0.0,3.0,-59,-58.44,Social
1656,0.0,3.0,-57,-58.38461538461539,Social
1657,0.0,3.0,-59,-58.34615384615385,Social
1658,0.0,3.0,-57,-58.26923076923077,Social
1659,0.0,3.0,-59,-58.34615384615385,Social
1660,0.0,3.0,-57,-58.2962962962963,Social
1661,0.0,3.0,-60,-58.2962962962963,Social
1662,0.0,3.0,-59,-58.333333333333336,Social
1663,0.0,3.0,-60,-58.407407407407405,Social
1664,0.0,3.0,-59,-58.407407407407405,Social
1665,0.0,3.0,-59,-58.48148148148148,Social
1666,0.0,3.0,-59,-58.64,Social
1667,0.0,3.0,-58,-58.608695652173914,Social
1668,0.0,3.0,-58,-58.59090909090909,Social
1669,0.0,3.0,-59,-58.59090909090909,Social
1670,0.0,3.0,-58,-58.59090909090909,Social
1671,0.0,3.0,-58,-58.57142857142857,Social
1672,0.0,3.0,-59,-58.57142857142857,Social
1673,0.0,3.0,-56,-58.45454545454545,Social
1674,0.0,3.0,-60,-58.52173913043478,Social
1675,0.0,3.0,-56,-58.391304347826086,Social
1676,0.0,3.0,-58,-58.391304347826086,Social
1677,0.0,3.0,-57,-58.30434782608695,Social
1678,0.0,3.0,-57,-58.27272727272727,Social
1679,0.0,3.0,-58,-58.26086956521739,Social
1680,0.0,3.0,-59,-58.26086956521739,Social
1681,0.0,3.0,-59,-58.34782608695652,Social
1682,0.0,3.0,-59,-58.40909090909091,Social
1683,0.0,3.0,-58,-58.31818181818182,Social
1684,0.0,3.0,-60,-58.391304347826086,Social
1685,0.0,3.0,-59,-58.391304347826086,Social
1686,0.0,3.0,-59,-58.416666666666664,Social
1687,0.0,3.0,-58,-58.4,Social
1688,0.0,3.0,-57,-58.21739130434783,Social
1689,0.0,3.0,-59,-58.25,Social
1690,0.0,3.0,-60,-58.32,Social
1691,0.0,3.0,-59,-58.32,Social
1692,0.0,3.0,-58,-58.32,Social
1693,0.0,3.0,-59,-58.34615384615385,Social
1694,0.0,3.0,-59,-58.370370370370374,Social
1695,0.0,3.0,-59,-58.42857142857143,Social
1696,0.0,3.0,-58,-58.63157894736842,Social
1697,0.0,3.0,-59,-58.75,Social
1698,0.0,3.0,-57,-58.64705882352941,Social
1699,0.0,3.0,-59,-58.53846153846154,Social
1700,0.0,3.0,-57,-58.46153846153846,Social
1701,0.0,3.0,-59,-58.5,Social
1702,0.0,3.0,-59,-58.61538461538461,Social
1703,0.0,3.0,-60,-58.714285714285715,Social
1704,0.0,3.0,-56,-58.42857142857143,Social
1705,0.0,3.0,-58,-58.4,Social
1706,0.0,3.0,-56,-58.25,Social
1707,0.0,3.0,-60,-58.333333333333336,Social
1708,0.0,3.0,-58,-58.214285714285715,Social
1709,0.0,3.0,-59,-58.266666666666666,Social
1710,0.0,3.0,-58,-58.25,Social
1711,0.0,3.0,-59,-58.294117647058826,Social
1712,0.0,3.0,-57,-58.22222222222222,Social
1713,0.0,3.0,-59,-58.26315789473684,Social
1714,0.0,3.0,-59,-58.3,Social
1715,0.0,3.0,-58,-58.285714285714285,Social
1716,0.0,3.0,-58,-58.27272727272727,Social
1717,0.0,3.0,-59,-58.27272727272727,Social
1718,0.0,3.0,-58,-58.26086956521739,Social
1719,0.0,3.0,-59,-58.30434782608695,Social
1720,0.0,3.0,-56,-58.208333333333336,Social
1721,0.0,3.0,-56,-58.12,Social
1722,0.0,3.0,-59,-58.15384615384615,Social
1723,0.0,3.0,-59,-58.2,Social
1724,0.0,3.0,-57,-58.15384615384615,Social
1725,0.0,3.0,-59,-58.18518518518518,Social
1726,0.0,3.0,-59,-58.214285714285715,Social
1727,0.0,3.0,-60,-58.275862068965516,Social
1728,0.0,3.0,-57,-58.25,Social
1729,0.0,3.0,-59,-58.25,Social
1730,0.0,3.0,-60,-58.30769230769231,Social
1731,0.0,3.0,-59,-58.34615384615385,Social
1732,0.0,3.0,-59,-58.46153846153846,Social
1733,0.0,3.0,-59,-58.48148148148148,Social
1734,0.0,3.0,-59,-58.458333333333336,Social
1735,0.0,3.0,-58,-58.416666666666664,Social
1736,0.0,3.0,-59,-58.47826086956522,Social
1737,0.0,3.0,-58,-58.43478260869565,Social
1738,0.0,3.0,-59,-58.5,Social
1739,0.0,3.0,-59,-58.5,Social
1740,0.0,3.0,-58,-58.47826086956522,Social
1741,0.0,3.0,-59,-58.5,Social
1742,0.0,3.0,-58,-58.59090909090909,Social
1743,0.0,3.0,-59,-58.714285714285715,Social
1744,0.0,3.0,-60,-58.77272727272727,Social
1745,0.0,3.0,-59,-58.78260869565217,Social
1746,0.0,3.0,-59,-58.85,Social
1747,0.0,3.0,-59,-58.8,Social
1748,0.0,3.0,-58,-58.76190476190476,Social
1749,0.0,3.0,-58,-58.72727272727273,Social
1750,0.0,3.0,-58,-58.77272727272727,Social
1751,0.0,3.0,-59,-58.78260869565217,Social
1752,0.0,3.0,-58,-58.73913043478261,Social
1753,0.0,3.0,-58,-58.708333333333336,Social
1754,0.0,3.0,-58,-58.68,Social
1755,0.0,3.0,-59,-58.625,Social
1756,0.0,3.0,-59,-58.608695652173914,Social
1757,0.0,3.0,-59,-58.625,Social
1758,0.0,3.0,-56,-58.5,Social
1759,0.0,3.0,-58,-58.5,Social
1760,0.0,3.0,-59,-58.52173913043478,Social
1761,0.0,3.0,-59,-58.541666666666664,Social
1762,0.0,3.0,-58,-58.5,Social
1763,0.0,3.0,-56,-58.375,Social
1764,0.0,3.0,-58,-58.375,Social
1765,0.0,3.0,-56,-58.25,Social
1766,0.0,3.0,-58,-58.25,Social
1767,0.0,3.0,-57,-58.166666666666664,Social
1768,0.0,3.0,-59,-58.08695652173913,Social
1769,0.0,3.0,-55,-57.958333333333336,Social
1770,0.0,3.0,-59,-58.0,Social
1771,0.0,3.0,-58,-57.916666666666664,Social
1772,0.0,3.0,-59,-57.958333333333336,Social
1773,0.0,3.0,-55,-57.82608695652174,Social
1774,0.0,3.0,-58,-57.78260869565217,Social
1775,0.0,3.0,-59,-57.82608695652174,Social
1776,0.0,3.0,-57,-57.78260869565217,Social
1777,0.0,3.0,-58,-57.78260869565217,Social
1778,0.0,3.0,-59,-57.78260869565217,Social
1779,0.0,3.0,-56,-57.708333333333336,Social
1780,0.0,3.0,-58,-57.72,Social
1781,0.0,3.0,-56,-57.6,Social
1782,0.0,3.0,-57,-57.52,Social
1783,0.0,3.0,-58,-57.6,Social
1784,0.0,3.0,-59,-57.64,Social
1785,0.0,3.0,-57,-57.61538461538461,Social
1786,0.0,3.5,-61,-61.0,Social
1787,0.0,3.5,-71,-66.0,Social
1788,0.0,3.5,-77,-69.66666666666667,Social
1789,0.0,3.5,-58,-66.75,Social
1790,0.0,3.5,-58,-65.0,Social
1791,0.0,3.5,-87,-68.66666666666667,Social
1792,0.0,3.5,-74,-69.42857142857143,Social
1793,0.0,3.5,-67,-69.125,Social
1794,0.0,3.5,-78,-70.11111111111111,Social
1795,0.0,3.5,-70,-70.1,Social
1796,0.0,3.5,-79,-70.9090909090909,Social
1797,0.0,3.5,-59,-69.91666666666667,Social
1798,0.0,3.5,-77,-70.46153846153847,Social
1799,0.0,3.5,-69,-70.35714285714286,Social
1800,0.0,3.5,-58,-69.53333333333333,Social
1801,0.0,3.5,-66,-69.3125,Social
1802,0.0,3.5,-68,-69.23529411764706,Social
1803,0.0,3.5,-70,-69.27777777777777,Social
1804,0.0,3.5,-68,-69.21052631578948,Social
1805,0.0,3.5,-85,-70.0,Social
1806,0.0,3.5,-59,-69.47619047619048,Social
1807,0.0,3.5,-78,-70.25,Social
1808,0.0,3.5,-59,-69.71428571428571,Social
1809,0.0,3.5,-80,-69.85714285714286,Social
1810,0.0,3.5,-59,-69.36363636363636,Social
1811,0.0,3.5,-75,-70.13636363636364,Social
1812,0.0,3.5,-78,-70.47826086956522,Social
1813,0.0,3.5,-68,-70.0,Social
1814,0.0,3.5,-59,-69.2,Social
1815,0.0,3.5,-72,-69.33333333333333,Social
1816,0.0,3.5,-59,-68.3,Social
1817,0.0,3.5,-59,-67.84210526315789,Social
1818,0.0,3.5,-82,-68.52631578947368,Social
1819,0.0,3.5,-60,-68.82352941176471,Social
1820,0.0,3.5,-59,-68.27777777777777,Social
1821,0.0,3.5,-68,-68.16666666666667,Social
1822,0.0,3.5,-59,-67.66666666666667,Social
1823,0.0,3.5,-59,-66.6470588235294,Social
1824,0.0,3.5,-59,-66.22222222222223,Social
1825,0.0,3.5,-68,-65.66666666666667,Social
1826,0.0,3.5,-59,-65.66666666666667,Social
1827,0.0,3.5,-69,-63.93333333333333,Social
1828,0.0,3.5,-73,-64.5,Social
1829,0.0,3.5,-59,-64.26666666666667,Social
