,coordinate_X,coordinate_Y,rssi_Value,rolling_mean_rssi,zone
5369,0.0,0.0,-49,-49.77272727272727,Personal
5370,0.0,0.0,-49,-48.74285714285714,Personal
5371,0.0,0.0,-49,-48.74285714285714,Personal
5372,0.0,0.0,-49,-48.74285714285714,Personal
5373,0.0,0.5,-48,-51.175,personal_space
5374,0.0,0.5,-48,-51.175,personal_space
5375,0.0,0.5,-48,-51.175,personal_space
5376,0.0,0.5,-48,-50.07692307692308,personal_space
5377,0.0,0.5,-48,-50.07692307692308,personal_space
5378,0.0,0.5,-48,-50.07692307692308,personal_space
5379,0.0,0.5,-53,-49.567567567567565,personal_space
5380,0.0,0.5,-53,-49.567567567567565,personal_space
5381,0.0,0.5,-53,-49.567567567567565,personal_space
5382,0.0,0.5,-52,-49.875,personal_space
5383,0.0,0.5,-52,-49.875,personal_space
5384,0.0,0.5,-52,-49.875,personal_space
5385,0.0,0.5,-52,-50.5,personal_space
5386,0.0,0.5,-52,-50.5,personal_space
5387,0.0,0.5,-52,-50.5,personal_space
5388,0.0,0.5,-52,-51.24324324324324,personal_space
5389,0.0,0.5,-52,-51.24324324324324,personal_space
5390,0.0,0.5,-52,-51.24324324324324,personal_space
5391,0.0,0.5,-52,-52.1025641025641,personal_space
5392,0.0,0.5,-52,-52.1025641025641,personal_space
5393,0.0,0.5,-52,-52.1025641025641,personal_space
5394,0.0,0.5,-54,-52.21052631578947,personal_space
5395,0.0,0.5,-54,-52.21052631578947,personal_space
5396,0.0,0.5,-54,-52.21052631578947,personal_space
5397,0.0,0.5,-53,-52.432432432432435,personal_space
5398,0.0,0.5,-53,-52.432432432432435,personal_space
5399,0.0,0.5,-53,-52.432432432432435,personal_space
5400,0.0,0.5,-53,-52.47222222222222,personal_space
5401,0.0,0.5,-53,-52.47222222222222,personal_space
5402,0.0,0.5,-53,-52.47222222222222,personal_space
5403,0.0,0.5,-52,-52.0,personal_space
5404,0.0,0.5,-52,-52.0,personal_space
5405,0.0,0.5,-52,-52.0,personal_space
5406,0.0,0.5,-51,-51.6,personal_space
5407,0.0,0.5,-51,-51.6,personal_space
5408,0.0,0.5,-51,-51.6,personal_space
5409,0.0,0.5,-52,-51.64705882352941,personal_space
5410,0.0,0.5,-52,-51.64705882352941,personal_space
5411,0.0,0.5,-52,-51.64705882352941,personal_space
5412,0.0,0.5,-51,-51.53846153846154,personal_space
5413,0.0,0.5,-51,-51.53846153846154,personal_space
5414,0.0,0.5,-51,-51.53846153846154,personal_space
5415,0.0,0.5,-52,-51.58064516129032,personal_space
5416,0.0,0.5,-52,-51.58064516129032,personal_space
5417,0.0,0.5,-52,-51.58064516129032,personal_space
5418,0.0,0.5,-52,-51.8235294117647,personal_space
5419,0.0,0.5,-52,-51.8235294117647,personal_space
5420,0.0,0.5,-52,-51.8235294117647,personal_space
5421,0.0,0.5,-52,-52.02857142857143,personal_space
5422,0.0,0.5,-52,-52.02857142857143,personal_space
5423,0.0,0.5,-52,-52.02857142857143,personal_space
5424,0.0,0.5,-52,-52.14705882352941,personal_space
5425,0.0,0.5,-52,-52.14705882352941,personal_space
5426,0.0,0.5,-52,-52.14705882352941,personal_space
5427,0.0,0.5,-48,-51.6,personal_space
5428,0.0,0.5,-48,-51.6,personal_space
5429,0.0,0.5,-48,-51.6,personal_space
5430,0.0,0.5,-48,-50.578947368421055,personal_space
5431,0.0,0.5,-48,-50.578947368421055,personal_space
5432,0.0,0.5,-48,-50.578947368421055,personal_space
5433,0.0,0.5,-50,-49.97435897435897,personal_space
5434,0.0,0.5,-50,-49.97435897435897,personal_space
5435,0.0,0.5,-50,-49.97435897435897,personal_space
5436,0.0,0.5,-51,-49.5,personal_space
5437,0.0,0.5,-51,-49.5,personal_space
5438,0.0,0.5,-51,-49.5,personal_space
5439,0.0,0.5,-52,-49.921052631578945,personal_space
5440,0.0,0.5,-52,-49.921052631578945,personal_space
5441,0.0,0.5,-52,-49.921052631578945,personal_space
5442,0.0,0.5,-51,-50.67567567567568,personal_space
5443,0.0,0.5,-51,-50.67567567567568,personal_space
5444,0.0,0.5,-51,-50.67567567567568,personal_space
5445,0.0,0.5,-53,-51.270270270270274,personal_space
5446,0.0,0.5,-53,-51.270270270270274,personal_space
5447,0.0,0.5,-53,-51.270270270270274,personal_space
5448,0.0,0.5,-52,-51.72727272727273,personal_space
5449,0.0,0.5,-52,-51.72727272727273,personal_space
5450,0.0,0.5,-52,-51.72727272727273,personal_space
5451,0.0,0.5,-48,-48.0,personal_space
5452,0.0,0.5,-48,-48.0,personal_space
5453,0.0,0.5,-48,-48.0,personal_space
5454,0.0,0.5,-48,-48.0,personal_space
5455,0.0,0.5,-48,-48.0,personal_space
5456,0.0,0.5,-48,-48.0,personal_space
5457,0.0,0.5,-49,-48.25,personal_space
5458,0.0,0.5,-49,-48.25,personal_space
5459,0.0,0.5,-49,-48.25,personal_space
5460,0.0,0.5,-52,-48.40625,personal_space
5461,0.0,0.5,-52,-48.40625,personal_space
5462,0.0,0.5,-52,-48.40625,personal_space
5463,0.0,0.5,-51,-49.05263157894737,personal_space
5464,0.0,0.5,-51,-49.05263157894737,personal_space
5465,0.0,0.5,-51,-49.05263157894737,personal_space
5466,0.0,0.5,-51,-49.86486486486486,personal_space
5467,0.0,0.5,-51,-49.86486486486486,personal_space
5468,0.0,0.5,-51,-49.86486486486486,personal_space
5469,0.0,0.5,-51,-50.44444444444444,personal_space
5470,0.0,0.5,-51,-50.44444444444444,personal_space
5471,0.0,0.5,-51,-50.44444444444444,personal_space
5472,0.0,0.5,-53,-51.21621621621622,personal_space
5473,0.0,0.5,-53,-51.21621621621622,personal_space
5474,0.0,0.5,-53,-51.21621621621622,personal_space
5475,0.0,0.5,-54,-51.8,personal_space
5476,0.0,0.5,-54,-51.8,personal_space
5477,0.0,0.5,-54,-51.8,personal_space
5478,0.0,0.5,-53,-52.166666666666664,personal_space
5479,0.0,0.5,-53,-52.166666666666664,personal_space
5480,0.0,0.5,-53,-52.166666666666664,personal_space
5481,0.0,0.5,-53,-52.592592592592595,personal_space
5482,0.0,0.5,-53,-52.592592592592595,personal_space
5483,0.0,0.5,-53,-52.592592592592595,personal_space
5484,0.0,0.5,-49,-52.13333333333333,personal_space
5485,0.0,0.5,-49,-52.13333333333333,personal_space
5486,0.0,0.5,-49,-52.13333333333333,personal_space
5487,0.0,0.5,-49,-51.32142857142857,personal_space
5488,0.0,0.5,-49,-51.32142857142857,personal_space
5489,0.0,0.5,-49,-51.32142857142857,personal_space
5490,0.0,0.5,-49,-50.38709677419355,personal_space
5491,0.0,0.5,-49,-50.38709677419355,personal_space
5492,0.0,0.5,-49,-50.38709677419355,personal_space
5493,0.0,0.5,-48,-49.515151515151516,personal_space
5494,0.0,0.5,-48,-49.515151515151516,personal_space
5495,0.0,0.5,-48,-49.515151515151516,personal_space
5496,0.0,0.5,-53,-50.0,personal_space
5497,0.0,0.5,-53,-50.0,personal_space
5498,0.0,0.5,-53,-50.0,personal_space
5499,0.0,0.5,-53,-53.0,personal_space
5500,0.0,0.5,-53,-53.0,personal_space
5501,0.0,0.5,-53,-53.0,personal_space
5502,0.0,0.5,-53,-53.05263157894737,personal_space
5503,0.0,0.5,-53,-53.05263157894737,personal_space
5504,0.0,0.5,-53,-53.05263157894737,personal_space
5505,0.0,0.5,-53,-53.07142857142857,personal_space
5506,0.0,0.5,-53,-53.07142857142857,personal_space
5507,0.0,0.5,-53,-53.07142857142857,personal_space
5508,0.0,1.0,-60,-59.0,personal_space
5509,0.0,1.0,-60,-59.0,personal_space
5510,0.0,1.0,-60,-59.0,personal_space
5511,0.0,1.0,-61,-59.69230769230769,personal_space
5512,0.0,1.0,-61,-59.69230769230769,personal_space
5513,0.0,1.0,-61,-59.69230769230769,personal_space
5514,0.0,1.0,-58,-59.56521739130435,personal_space
5515,0.0,1.0,-58,-59.56521739130435,personal_space
5516,0.0,1.0,-58,-59.56521739130435,personal_space
5517,0.0,1.0,-58,-59.34375,personal_space
5518,0.0,1.0,-58,-59.34375,personal_space
5519,0.0,1.0,-58,-59.34375,personal_space
5520,0.0,1.0,-58,-59.025,personal_space
5521,0.0,1.0,-58,-59.025,personal_space
5522,0.0,1.0,-58,-59.025,personal_space
5523,0.0,1.0,-57,-58.68292682926829,personal_space
5524,0.0,1.0,-57,-58.68292682926829,personal_space
5525,0.0,1.0,-57,-58.68292682926829,personal_space
5526,0.0,1.0,-59,-58.27906976744186,personal_space
5527,0.0,1.0,-59,-58.27906976744186,personal_space
5528,0.0,1.0,-59,-58.27906976744186,personal_space
5529,0.0,1.0,-58,-57.9,personal_space
5530,0.0,1.0,-58,-57.9,personal_space
5531,0.0,1.0,-58,-57.9,personal_space
5532,0.0,1.0,-63,-58.74285714285714,personal_space
5533,0.0,1.0,-63,-58.74285714285714,personal_space
5534,0.0,1.0,-63,-58.74285714285714,personal_space
5535,0.0,1.0,-69,-61.05555555555556,personal_space
5536,0.0,1.0,-69,-61.05555555555556,personal_space
5537,0.0,1.0,-69,-61.05555555555556,personal_space
5538,0.0,1.0,-65,-64.0,personal_space
5539,0.0,1.0,-65,-64.0,personal_space
5540,0.0,1.0,-65,-64.0,personal_space
5541,0.0,1.0,-58,-64.86486486486487,personal_space
5542,0.0,1.0,-58,-64.86486486486487,personal_space
5543,0.0,1.0,-58,-64.86486486486487,personal_space
5544,0.0,1.0,-59,-64.23076923076923,personal_space
5545,0.0,1.0,-59,-64.23076923076923,personal_space
5546,0.0,1.0,-59,-64.23076923076923,personal_space
5547,0.0,1.0,-59,-63.095238095238095,personal_space
5548,0.0,1.0,-59,-63.095238095238095,personal_space
5549,0.0,1.0,-59,-63.095238095238095,personal_space
5550,0.0,1.0,-58,-60.92857142857143,personal_space
5551,0.0,1.0,-58,-60.92857142857143,personal_space
5552,0.0,1.0,-58,-60.92857142857143,personal_space
5553,0.0,1.0,-58,-59.27777777777778,personal_space
5554,0.0,1.0,-58,-59.27777777777778,personal_space
5555,0.0,1.0,-58,-59.27777777777778,personal_space
5556,0.0,1.0,-64,-66.83333333333333,personal_space
5557,0.0,1.0,-64,-66.83333333333333,personal_space
5558,0.0,1.0,-64,-66.83333333333333,personal_space
5559,0.0,1.0,-65,-68.0,personal_space
5560,0.0,1.0,-65,-68.0,personal_space
5561,0.0,1.0,-65,-68.0,personal_space
5562,0.0,1.0,-74,-67.52,personal_space
5563,0.0,1.0,-74,-67.52,personal_space
5564,0.0,1.0,-74,-67.52,personal_space
5565,0.0,1.0,-60,-66.55882352941177,personal_space
5566,0.0,1.0,-60,-66.55882352941177,personal_space
5567,0.0,1.0,-60,-66.55882352941177,personal_space
5568,0.0,1.0,-58,-65.275,personal_space
5569,0.0,1.0,-58,-65.275,personal_space
5570,0.0,1.0,-58,-65.275,personal_space
5571,0.0,1.0,-59,-63.15,personal_space
5572,0.0,1.0,-59,-63.15,personal_space
5573,0.0,1.0,-59,-63.15,personal_space
5574,0.0,1.0,-58,-61.189189189189186,personal_space
5575,0.0,1.0,-58,-61.189189189189186,personal_space
5576,0.0,1.0,-58,-61.189189189189186,personal_space
5577,0.0,1.0,-60,-59.475,personal_space
5578,0.0,1.0,-60,-59.475,personal_space
5579,0.0,1.0,-60,-59.475,personal_space
5580,0.0,1.0,-58,-58.71052631578947,personal_space
5581,0.0,1.0,-58,-58.71052631578947,personal_space
5582,0.0,1.0,-58,-58.71052631578947,personal_space
5583,0.0,1.0,-59,-58.63157894736842,personal_space
5584,0.0,1.0,-59,-58.63157894736842,personal_space
5585,0.0,1.0,-59,-58.63157894736842,personal_space
5586,0.0,1.0,-58,-58.51282051282051,personal_space
5587,0.0,1.0,-58,-58.51282051282051,personal_space
5588,0.0,1.0,-58,-58.51282051282051,personal_space
5589,0.0,1.0,-63,-59.5,personal_space
5590,0.0,1.0,-63,-59.5,personal_space
5591,0.0,1.0,-63,-59.5,personal_space
5592,0.0,1.0,-65,-60.76923076923077,personal_space
5593,0.0,1.0,-65,-60.76923076923077,personal_space
5594,0.0,1.0,-65,-60.76923076923077,personal_space
5595,0.0,1.0,-60,-62.078947368421055,personal_space
5596,0.0,1.0,-60,-62.078947368421055,personal_space
5597,0.0,1.0,-68,-63.58536585365854,personal_space
5598,0.0,1.0,-68,-63.58536585365854,personal_space
5599,0.0,1.0,-68,-63.58536585365854,personal_space
5600,0.0,1.0,-58,-64.11111111111111,personal_space
5601,0.0,1.0,-58,-64.11111111111111,personal_space
5602,0.0,1.0,-58,-64.11111111111111,personal_space
5603,0.0,1.0,-58,-58.2,personal_space
5604,0.0,1.0,-58,-58.2,personal_space
5605,0.0,1.0,-58,-58.2,personal_space
5606,0.0,1.0,-58,-58.294117647058826,personal_space
5607,0.0,1.0,-58,-58.294117647058826,personal_space
5608,0.0,1.0,-58,-58.294117647058826,personal_space
5609,0.0,1.0,-59,-58.53846153846154,personal_space
5610,0.0,1.0,-59,-58.53846153846154,personal_space
5611,0.0,1.0,-59,-58.53846153846154,personal_space
5612,0.0,1.0,-68,-59.15151515151515,personal_space
5613,0.0,1.0,-68,-59.15151515151515,personal_space
5614,0.0,1.0,-68,-59.15151515151515,personal_space
5615,0.0,1.0,-70,-61.21052631578947,personal_space
5616,0.0,1.0,-70,-61.21052631578947,personal_space
5617,0.0,1.0,-70,-61.21052631578947,personal_space
5618,0.0,1.0,-66,-62.67567567567568,personal_space
5619,0.0,1.0,-66,-62.67567567567568,personal_space
5620,0.0,1.0,-66,-62.67567567567568,personal_space
5621,0.0,1.0,-63,-64.15789473684211,personal_space
5622,0.0,1.0,-63,-64.15789473684211,personal_space
5623,0.0,1.0,-63,-64.15789473684211,personal_space
5624,0.0,1.0,-60,-64.38461538461539,personal_space
5625,0.0,1.0,-60,-64.38461538461539,personal_space
5626,0.0,1.0,-60,-64.38461538461539,personal_space
5627,0.0,1.0,-58,-62.9,personal_space
5628,0.0,1.0,-58,-62.9,personal_space
5629,0.0,1.0,-58,-62.9,personal_space
5630,0.0,1.0,-58,-60.78048780487805,personal_space
5631,0.0,1.0,-58,-60.78048780487805,personal_space
5632,0.0,1.0,-58,-60.78048780487805,personal_space
5633,0.0,1.0,-57,-59.674418604651166,personal_space
5634,0.0,1.0,-57,-59.674418604651166,personal_space
5635,0.0,1.0,-57,-59.674418604651166,personal_space
5636,0.0,1.0,-58,-58.4390243902439,personal_space
5637,0.0,1.0,-58,-58.4390243902439,personal_space
5638,0.0,1.0,-58,-58.4390243902439,personal_space
5639,0.0,1.0,-57,-57.926829268292686,personal_space
5640,0.0,1.0,-57,-57.926829268292686,personal_space
5641,0.0,1.0,-57,-57.926829268292686,personal_space
5642,0.0,1.0,-56,-58.0,personal_space
5643,0.0,1.0,-56,-58.0,personal_space
5644,0.0,1.0,-56,-58.0,personal_space
5645,0.0,1.0,-60,-57.97142857142857,personal_space
5646,0.0,1.0,-60,-57.97142857142857,personal_space
5647,0.0,1.0,-60,-57.97142857142857,personal_space
5648,0.0,1.5,-55,-55.25,Social
5649,0.0,1.5,-55,-55.25,Social
5650,0.0,1.5,-61,-58.05555555555556,Social
5651,0.0,1.5,-61,-58.05555555555556,Social
5652,0.0,1.5,-61,-58.05555555555556,Social
5653,0.0,1.5,-62,-58.67857142857143,Social
5654,0.0,1.5,-62,-58.67857142857143,Social
5655,0.0,1.5,-62,-58.67857142857143,Social
5656,0.0,1.5,-56,-59.15384615384615,Social
5657,0.0,1.5,-56,-59.15384615384615,Social
5658,0.0,1.5,-56,-59.15384615384615,Social
5659,0.0,1.5,-58,-59.11363636363637,Social
5660,0.0,1.5,-58,-59.11363636363637,Social
5661,0.0,1.5,-58,-59.11363636363637,Social
5662,0.0,1.5,-61,-59.2,Social
5663,0.0,1.5,-61,-59.2,Social
5664,0.0,1.5,-61,-59.2,Social
5665,0.0,1.5,-57,-58.675,Social
5666,0.0,1.5,-57,-58.675,Social
5667,0.0,1.5,-57,-58.675,Social
5668,0.0,1.5,-58,-58.10526315789474,Social
5669,0.0,1.5,-58,-58.10526315789474,Social
5670,0.0,1.5,-58,-58.10526315789474,Social
5671,0.0,1.5,-58,-58.611111111111114,Social
5672,0.0,1.5,-58,-58.611111111111114,Social
5673,0.0,1.5,-58,-58.611111111111114,Social
5674,0.0,1.5,-60,-59.6,Social
5675,0.0,1.5,-60,-59.6,Social
5676,0.0,1.5,-60,-59.6,Social
5677,0.0,1.5,-58,-59.911764705882355,Social
5678,0.0,1.5,-58,-59.911764705882355,Social
5679,0.0,1.5,-58,-59.911764705882355,Social
5680,0.0,1.5,-62,-60.30555555555556,Social
5681,0.0,1.5,-62,-60.30555555555556,Social
5682,0.0,1.5,-62,-60.30555555555556,Social
5683,0.0,1.5,-62,-60.34285714285714,Social
5684,0.0,1.5,-62,-60.34285714285714,Social
5685,0.0,1.5,-62,-60.34285714285714,Social
5686,0.0,1.5,-59,-60.05263157894737,Social
5687,0.0,1.5,-59,-60.05263157894737,Social
5688,0.0,1.5,-59,-60.05263157894737,Social
5689,0.0,1.5,-60,-59.76315789473684,Social
5690,0.0,1.5,-60,-59.76315789473684,Social
5691,0.0,1.5,-60,-59.76315789473684,Social
5692,0.0,1.5,-62,-61.75,Social
5693,0.0,1.5,-62,-61.75,Social
5694,0.0,1.5,-62,-61.75,Social
5695,0.0,1.5,-63,-62.6875,Social
5696,0.0,1.5,-63,-62.6875,Social
5697,0.0,1.5,-63,-62.6875,Social
5698,0.0,1.5,-61,-62.375,Social
5699,0.0,1.5,-61,-62.375,Social
5700,0.0,1.5,-61,-62.375,Social
5701,0.0,1.5,-63,-62.15151515151515,Social
5702,0.0,1.5,-63,-62.15151515151515,Social
5703,0.0,1.5,-63,-62.15151515151515,Social
5704,0.0,1.5,-59,-61.829268292682926,Social
5705,0.0,1.5,-59,-61.829268292682926,Social
5706,0.0,1.5,-59,-61.829268292682926,Social
5707,0.0,1.5,-60,-61.15,Social
5708,0.0,1.5,-60,-61.15,Social
5709,0.0,1.5,-60,-61.15,Social
5710,0.0,1.5,-58,-60.43589743589744,Social
5711,0.0,1.5,-58,-60.43589743589744,Social
5712,0.0,1.5,-58,-60.43589743589744,Social
5713,0.0,1.5,-62,-60.05,Social
5714,0.0,1.5,-62,-60.05,Social
5715,0.0,1.5,-62,-60.05,Social
5716,0.0,1.5,-59,-59.707317073170735,Social
5717,0.0,1.5,-59,-59.707317073170735,Social
5718,0.0,1.5,-59,-59.707317073170735,Social
5719,0.0,1.5,-62,-59.85,Social
5720,0.0,1.5,-62,-59.85,Social
5721,0.0,1.5,-62,-59.85,Social
5722,0.0,1.5,-60,-60.02564102564103,Social
5723,0.0,1.5,-60,-60.02564102564103,Social
5724,0.0,1.5,-60,-60.02564102564103,Social
5725,0.0,1.5,-60,-60.375,Social
5726,0.0,1.5,-60,-60.375,Social
5727,0.0,1.5,-60,-60.375,Social
5728,0.0,1.5,-62,-60.473684210526315,Social
5729,0.0,1.5,-62,-60.473684210526315,Social
5730,0.0,1.5,-62,-60.473684210526315,Social
5731,0.0,1.5,-60,-60.69444444444444,Social
5732,0.0,1.5,-60,-60.69444444444444,Social
5733,0.0,1.5,-60,-60.69444444444444,Social
5734,0.0,1.5,-62,-60.75,Social
5735,0.0,1.5,-62,-60.75,Social
5736,0.0,1.5,-62,-60.75,Social
5737,0.0,1.5,-60,-60.86206896551724,Social
5738,0.0,1.5,-60,-60.86206896551724,Social
5739,0.0,1.5,-60,-60.86206896551724,Social
5740,0.0,1.5,-59,-60.1,Social
5741,0.0,1.5,-59,-60.1,Social
5742,0.0,1.5,-59,-60.1,Social
5743,0.0,1.5,-59,-60.4,Social
5744,0.0,1.5,-59,-60.4,Social
5745,0.0,1.5,-59,-60.4,Social
5746,0.0,1.5,-63,-60.3448275862069,Social
5747,0.0,1.5,-63,-60.3448275862069,Social
5748,0.0,1.5,-63,-60.3448275862069,Social
5749,0.0,1.5,-60,-60.375,Social
5750,0.0,1.5,-60,-60.375,Social
5751,0.0,1.5,-60,-60.375,Social
5752,0.0,1.5,-62,-60.55813953488372,Social
5753,0.0,1.5,-62,-60.55813953488372,Social
5754,0.0,1.5,-62,-60.55813953488372,Social
5755,0.0,1.5,-60,-60.63414634146341,Social
5756,0.0,1.5,-60,-60.63414634146341,Social
5757,0.0,1.5,-60,-60.63414634146341,Social
5758,0.0,1.5,-60,-60.8780487804878,Social
5759,0.0,1.5,-60,-60.8780487804878,Social
5760,0.0,1.5,-60,-60.8780487804878,Social
5761,0.0,1.5,-60,-60.80487804878049,Social
5762,0.0,1.5,-60,-60.80487804878049,Social
5763,0.0,1.5,-60,-60.80487804878049,Social
5764,0.0,1.5,-59,-60.609756097560975,Social
5765,0.0,1.5,-59,-60.609756097560975,Social
5766,0.0,1.5,-59,-60.609756097560975,Social
5767,0.0,1.5,-60,-60.166666666666664,Social
